timestamp,GLOBAL_POSITION_INT.time_boot_ms,GLOBAL_POSITION_INT.lat,GLOBAL_POSITION_INT.lon,GLOBAL_POSITION_INT.alt,GLOBAL_POSITION_INT.relative_alt,GLOBAL_POSITION_INT.vx,GLOBAL_POSITION_INT.vy,GLOBAL_POSITION_INT.vz,GLOBAL_POSITION_INT.hdg
1437198175.31482792,791784,-352080667,1490436194,595660,1150,-26,17,5,8950
1437198175.90362787,792184,-352080675,1490436198,595620,1110,6,30,-29,7980
1437198176.14041185,792585,-352080674,1490436196,595540,1030,39,10,38,5876
1437198176.42457986,792986,-352080653,1490436199,595600,1090,13,11,11,4072
1437198176.83607197,793386,-352080641,1490436204,595580,1070,-13,23,-22,2917
1437198177.20300794,793787,-352080656,1490436213,595500,990,-27,21,12,1993
1437198177.55738783,793987,-352080670,1490436218,595630,1120,-11,28,41,2069
1437198177.93625188,794387,-352080691,1490436216,595680,1170,8,27,1,2338
1437198178.24337602,794788,-352080689,1490436209,595660,1150,29,24,0,2196
1437198178.60655189,794987,-352080692,1490436212,595650,1140,30,15,0,1714
1437198178.85111189,795387,-352080690,1490436224,595620,1110,16,-4,-2,1397
1437198179.41898799,795587,-352080689,1490436227,595600,1090,15,-7,6,1141
1437198179.83658004,795987,-352080689,1490436235,595600,1090,18,-6,4,868
1437198180.08329988,796187,-352080687,1490436232,595600,1090,20,-6,6,581
1437198180.31525588,796588,-352080685,1490436230,595580,1070,20,-1,3,268
1437198180.67746782,796788,-352080696,1490436220,595590,1080,16,-3,4,35995
1437198181.09261584,797189,-352080716,1490436208,595590,1080,16,0,9,35614
1437198181.34585190,797389,-352080717,1490436203,595600,1090,16,1,3,35453
1437198181.84693193,797789,-352080729,1490436207,595610,1100,19,2,4,35390
1437198182.07987595,797989,-352080738,1490436222,595600,1090,25,14,3,35688
1437198182.59033203,798390,-352080747,1490436235,595580,1070,36,45,0,1419
1437198182.91339588,798791,-352080729,1490436234,595560,1050,10,48,3,4025
1437198183.21948385,799191,-352080717,1490436245,595570,1060,-10,9,2,6750
1437198183.57968402,799591,-352080707,1490436240,595570,1060,-9,-28,4,9033
1437198183.84296799,799991,-352080720,1490436253,595600,1090,1,-31,6,9708
1437198184.11785984,800391,-352080752,1490436268,595610,1100,11,-38,5,9818
1437198184.43601584,800792,-352080759,1490436270,595610,1100,9,-36,5,9881
1437198184.81027985,801192,-352080760,1490436273,595620,1110,7,-35,5,9998
1437198185.05439997,801593,-352080766,1490436285,595640,1130,3,-37,5,10177
1437198185.46080804,801993,-352080765,1490436286,595640,1130,-10,-35,6,11001
1437198185.90628791,802393,-352080768,1490436298,595650,1140,3,-41,0,12483
1437198186.28903198,802793,-352080762,1490436303,595640,1130,17,-44,3,14047
1437198186.78193188,802993,-352080758,1490436319,595630,1120,11,-38,6,15060
1437198187.05322790,803393,-352080752,1490436330,595620,1110,18,-31,8,15672
1437198187.36538005,803793,-352080747,1490436327,595630,1120,24,-17,5,15926
1437198187.77844405,804194,-352080745,1490436321,595620,1110,19,4,11,15476
1437198188.05374789,804573,-352080736,1490436317,595630,1120,40,17,6,14078
1437198188.37286782,804793,-352080727,1490436323,595640,1130,45,12,8,12173
1437198188.81607199,805193,-352080727,1490436357,595670,1160,43,-2,8,10630
1437198189.17126393,805593,-352080728,1490436384,595690,1180,1,18,11,11200
1437198189.58915591,805993,-352080726,1490436392,595760,1250,7,-11,21,12411
1437198190.00341582,806393,-352080720,1490436392,595820,1310,10,-16,12,13955
1437198190.34270787,806773,-352080710,1490436386,595850,1340,12,-9,10,14395
1437198190.67880392,806973,-352080704,1490436383,595840,1330,16,-7,4,13353
1437198191.02776790,807374,-352080710,1490436381,595840,1330,11,-13,7,13036
1437198191.27815986,807774,-352080711,1490436387,595800,1290,5,-12,0,12609
1437198191.67814398,808193,-352080714,1490436395,595810,1300,0,-15,0,12551
1437198191.96451592,808573,-352080726,1490436411,595830,1320,0,-14,7,12335
1437198192.37739992,808773,-352080729,1490436416,595840,1330,0,-11,2,12508
1437198192.74248004,809193,-352080732,1490436425,595840,1330,4,-7,0,12396
1437198192.99869204,809393,-352080740,1490436440,595840,1330,5,-6,6,12202
1437198193.27004385,809774,-352080754,1490436452,595840,1330,3,-4,0,12084
1437198193.61798382,809993,-352080760,1490436454,595840,1330,-3,-3,0,12175
1437198193.89010787,810393,-352080766,1490436449,595880,1370,-6,-6,12,12555
1437198194.20002794,810573,-352080772,1490436450,595920,1410,-8,-3,14,12980
1437198194.60471201,810974,-352080783,1490436445,595940,1430,-5,0,13,13370
1437198195.01756787,811193,-352080790,1490436452,595960,1450,0,2,11,13807
1437198195.33921599,811593,-352080799,1490436472,595980,1470,4,5,10,14080
1437198195.71587992,811774,-352080805,1490436475,595990,1480,10,5,9,14412
1437198196.03507185,811974,-352080807,1490436476,596000,1490,13,6,8,14911
1437198196.37676382,812374,-352080813,1490436480,596000,1490,24,11,7,15370
1437198196.68327999,812574,-352080814,1490436479,596000,1490,31,14,5,15531
1437198197.03244805,812975,-352080815,1490436481,595980,1470,38,14,1,15847
1437198197.28318787,813195,-352080810,1490436476,595980,1470,46,29,-2,15769
1437198197.51749992,813576,-352080801,1490436462,595940,1430,52,44,-20,14188
1437198198.03600001,813976,-352080789,1490436452,595840,1330,50,48,-34,12748
1437198198.34491205,814177,-352080781,1490436458,595760,1250,41,13,-27,12422
1437198198.70339584,814578,-352080777,1490436463,595680,1170,28,3,-23,12897
1437198198.96522784,814978,-352080777,1490436462,595610,1100,18,-2,-13,13583
1437198199.31143594,815378,-352080787,1490436455,595580,1070,10,-8,-2,14173
1437198199.72651982,815778,-352080798,1490436470,595570,1060,8,-12,0,15594
1437198200.14171982,816178,-352080795,1490436477,595550,1040,1,-15,-1,16345
1437198200.37908792,816578,-352080773,1490436482,595550,1040,-3,-18,1,16633
1437198200.80597591,816978,-352080766,1490436480,595530,1020,0,-17,-1,15551
1437198201.03922796,817378,-352080766,1490436483,595520,1010,-5,-17,7,14851
1437198201.38530803,817779,-352080769,1490436483,595570,1060,-15,-21,13,14659
1437198201.80039597,818180,-352080775,1490436485,595640,1130,-19,-23,38,14738
1437198202.21558404,818580,-352080798,1490436477,595770,1260,-16,-10,9,15656
1437198202.45272803,818980,-352080818,1490436486,595810,1300,-17,-6,5,15863
1437198202.84879994,819380,-352080819,1490436484,595850,1340,0,3,5,16676
1437198203.25308800,819581,-352080832,1490436487,595870,1360,2,10,0,16563
1437198203.69516802,819981,-352080841,1490436494,595910,1400,7,11,5,16386
1437198204.02732396,820381,-352080835,1490436497,595910,1400,10,12,5,16265
1437198204.29153585,820781,-352080842,1490436489,595910,1400,13,13,4,16161
1437198204.72071600,820982,-352080846,1490436484,595930,1420,17,14,5,16094
1437198204.97524405,821381,-352080853,1490436476,595960,1450,22,17,4,16006
1437198205.35705590,821781,-352080853,1490436469,595980,1470,27,20,4,15835
1437198205.78306389,822181,-352080846,1490436464,596000,1490,30,19,4,15653
1437198206.15570402,822581,-352080846,1490436459,596010,1500,32,19,3,15464
1437198206.39289999,822782,-352080846,1490436455,596030,1520,35,16,7,15353
1437198206.81962395,823181,-352080851,1490436459,596040,1530,38,15,6,15265
1437198207.05372000,823581,-352080857,1490436456,596080,1570,38,13,8,15178
1437198207.40794802,823781,-352080849,1490436454,596100,1590,40,13,8,15122
1437198207.91804385,824181,-352080842,1490436456,596110,1600,34,12,11,15226
1437198208.19016385,824381,-352080842,1490436461,596150,1640,38,17,8,14871
1437198208.49747992,824781,-352080845,1490436463,596150,1640,34,15,1,14611
1437198208.91349983,824981,-352080848,1490436467,596150,1640,19,-5,-6,15040
1437198209.26085186,825381,-352080834,1490436462,596140,1630,43,-26,-1,16228
1437198209.49772000,825782,-352080830,1490436448,596100,1590,35,-45,2,18269
1437198209.99097586,825981,-352080835,1490436439,596090,1580,55,-48,9,20343
1437198210.26317596,826382,-352080834,1490436414,596100,1590,84,-42,2,22298
1437198210.57449985,826782,-352080823,1490436401,596080,1570,107,-22,0,24408
1437198210.98581600,826982,-352080813,1490436392,596060,1550,99,1,1,26689
1437198211.33357596,827382,-352080755,1490436356,596030,1520,70,22,6,29035
1437198211.58258390,827582,-352080731,1490436357,596020,1510,43,38,6,31267
1437198211.92475605,827982,-352080714,1490436370,596020,1510,28,52,2,33096
1437198212.23183990,828382,-352080706,1490436385,596000,1490,10,58,3,34502
1437198212.59106803,828782,-352080681,1490436368,595970,1460,8,44,-2,35025
1437198212.93032384,828982,-352080669,1490436368,595920,1410,9,30,0,34880
1437198213.33642793,829382,-352080636,1490436354,595880,1370,-8,28,-5,34774
1437198213.67254782,829782,-352080607,1490436340,595800,1290,4,18,-12,35598
1437198214.02862000,830182,-352080587,1490436330,595710,1200,15,21,-1,1571
1437198214.27776790,830582,-352080563,1490436330,595640,1130,7,31,-8,3413
1437198214.50986004,830783,-352080549,1490436328,595590,1080,10,19,6,3897
1437198214.96186805,831183,-352080513,1490436323,595580,1070,-23,5,5,4183
1437198215.31313992,831583,-352080494,1490436310,595540,1030,-24,-29,-4,3968
1437198215.54930782,831983,-352080471,1490436283,595510,1000,-16,-43,-11,3644
1437198215.83837199,832383,-352080439,1490436247,595430,920,-16,-35,-17,2770
1437198216.23757982,832583,-352080428,1490436235,595340,830,-2,-28,-12,2021
1437198216.54380798,832983,-352080406,1490436201,595320,810,-36,-15,0,1602
1437198216.96995187,833383,-352080376,1490436169,595320,810,-55,-36,10,553
1437198217.20442390,833783,-352080365,1490436119,595350,840,-53,-21,1,35635
1437198217.57983589,833983,-352080357,1490436097,595290,780,-37,-9,-23,34425
1437198217.92424393,834383,-352080350,1490436059,595210,700,-38,4,-13,32914
1437198218.27465582,834583,-352080351,1490436040,595180,670,-52,34,-7,31738
1437198218.62267590,834983,-352080357,1490436007,595150,640,-54,38,-11,30617
1437198218.89845586,835183,-352080358,1490435998,595120,610,-45,31,-1,29708
1437198219.22280383,835382,-352080363,1490435981,595130,620,-28,66,5,28834
1437198219.46508002,835783,-352080362,1490435940,595100,590,-2,91,-8,27983
1437198219.89569592,835983,-352080362,1490435930,595060,550,20,93,-6,27479
1437198220.16927195,836383,-352080364,1490435925,595020,510,26,86,-6,27229
1437198220.41738796,836582,-352080367,1490435922,595000,490,25,79,-8,27131
1437198220.75953984,836783,-352080372,1490435920,594950,440,29,65,-6,27135
1437198221.07767987,837183,-352080381,1490435916,594950,440,34,51,-4,27163
1437198221.31688786,837583,-352080392,1490435911,594940,430,36,37,-2,27236
1437198221.55490398,837783,-352080402,1490435909,594940,430,38,29,-3,27251
1437198221.97031188,838183,-352080410,1490435909,594940,430,40,16,-3,27260
1437198222.25828004,838382,-352080414,1490435907,594950,440,38,8,-5,27289
1437198222.57331991,838783,-352080407,1490435900,594950,440,38,-1,-2,27261
1437198223.00345588,838982,-352080405,1490435895,594960,450,35,-9,-2,27231
1437198223.27756000,839383,-352080403,1490435902,594980,470,35,-15,-2,27260
1437198223.52621984,839783,-352080403,1490435901,594980,470,34,-21,0,27315
1437198223.86799192,839983,-352080396,1490435896,594970,460,32,-26,-2,27427
1437198224.18231988,840423,-352080399,1490435904,594950,440,33,-31,-1,27735
1437198224.43701982,840783,-352080396,1490435888,594960,450,29,-29,3,28061
1437198224.86828399,840983,-352080396,1490435885,594980,470,25,-22,8,28395
1437198225.14149594,841383,-352080404,1490435893,594980,470,17,-20,4,28660
1437198225.38362789,841584,-352080412,1490435898,594980,470,10,-14,0,28735
1437198225.80067992,841984,-352080414,1490435888,594980,470,7,-9,2,28707
1437198226.14296389,842384,-352080405,1490435866,594990,480,5,-4,23,28716
1437198226.66139197,842584,-352080391,1490435849,595050,540,2,2,15,28678
1437198226.97516394,842985,-352080381,1490435833,595100,590,-2,8,6,28730
1437198227.38739586,843185,-352080370,1490435827,595090,580,-6,-6,-1,28796
1437198227.70545983,843586,-352080370,1490435844,595070,560,-6,-2,0,28912
1437198228.01166797,843986,-352080374,1490435857,595090,580,-9,-1,9,29105
1437198228.42277193,844186,-352080373,1490435852,595100,590,-10,-15,-3,28959
1437198228.74102402,844587,-352080373,1490435844,595000,490,13,-24,-47,28936
1437198228.99306393,844987,-352080375,1490435840,594840,330,54,-4,-28,30900
1437198229.40535188,845388,-352080362,1490435837,594760,250,39,28,1,34057
1437198229.77518392,845788,-352080339,1490435826,594780,270,-42,30,9,1062
1437198230.08144403,846187,-352080327,1490435802,594790,280,-83,-2,11,3514
1437198230.48867202,846588,-352080335,1490435775,594850,340,-97,12,5,3788
1437198230.93583584,846988,-352080361,1490435757,594850,340,-85,1,6,4042
1437198231.18391585,847388,-352080379,1490435739,594900,390,-40,-16,-2,4117
1437198231.49330401,847788,-352080398,1490435717,594890,380,5,-17,9,3016
1437198231.83907199,848388,-352080408,1490435672,594930,420,34,31,2,1843
1437198232.30250382,848788,-352080402,1490435648,594900,390,19,30,-5,1781
1437198232.71718383,849188,-352080405,1490435627,594870,360,44,45,-8,1737
1437198233.12775993,849588,-352080408,1490435627,594850,340,60,56,-1,2096
1437198233.63169193,849988,-352080409,1490435630,594870,360,46,57,2,2079
1437198234.06806803,850588,-352080410,1490435620,594860,350,32,68,0,2606
1437198234.37941194,850988,-352080423,1490435618,594830,320,0,76,-2,4209
1437198234.79049587,851388,-352080442,1490435617,594810,300,-97,77,-9,6512
1437198235.25006390,851788,-352080469,1490435630,594870,360,-129,30,10,9207
1437198235.62691998,851988,-352080484,1490435654,594850,340,-129,0,-12,11825
1437198236.06799603,852388,-352080511,1490435644,594850,340,-88,-42,5,13558
1437198236.45561194,852788,-352080541,1490435631,594770,260,-68,-45,7,14107
1437198236.87033200,853188,-352080585,1490435629,594720,210,-45,-11,-11,13747
1437198237.21253204,853588,-352080631,1490435631,594670,160,24,-14,-6,13313
1437198237.45360398,853788,-352080650,1490435649,594600,90,104,-39,-17,12345
1437198237.94586396,854189,-352080673,1490435686,594510,0,188,-61,-42,9773
1437198238.20413589,854589,-352080658,1490435689,594410,-100,235,-117,-40,6477
1437198238.86834002,855390,-352080560,1490435664,594390,-120,190,-106,6,1867
1437198239.18433189,855589,-352080547,1490435654,594390,-120,177,-87,-7,642
1437198239.48861599,855990,-352080512,1490435622,594390,-120,149,-73,7,35378
1437198239.79977202,856189,-352080486,1490435602,594390,-120,103,-61,3,34540
1437198240.10889602,856590,-352080468,1490435557,594390,-120,63,-39,0,34129
1437198240.52104783,856990,-352080448,1490435521,594390,-120,32,-38,-14,32781
1437198241.03217196,857190,-352080439,1490435504,594660,150,-34,23,-34,31384
1437198241.35144782,857590,-352080424,1490435472,594530,20,-81,54,-45,30175
1437198241.96959591,857790,-352080419,1490435466,594310,-200,-101,82,-69,28943
1437198242.28577590,858190,-352080427,1490435467,594010,-500,-100,97,-65,30275
1437198242.79698396,858591,-352080445,1490435457,593790,-720,-124,85,-46,31269
1437198243.04116797,858791,-352080450,1490435453,593700,-810,-131,85,-8,31247
1437198243.37423992,859191,-352080449,1490435439,593700,-810,-121,71,-8,31442
1437198243.62627196,859591,-352080458,1490435443,593700,-810,-123,52,-6,31836
1437198243.87410402,859771,-352080462,1490435445,593700,-810,-116,38,-8,32094
1437198244.14030790,860192,-352080461,1490435461,593700,-810,-108,23,-7,32144
1437198244.45873594,860592,-352080484,1490435465,593700,-810,-97,11,-2,32190
1437198244.87634802,860992,-352080501,1490435463,593700,-810,-86,0,-2,32236
1437198304.08075190,13572,-352080617,1490435094,0,0,0,0,0,32619
1437198304.40081191,13811,-352080620,1490435101,0,0,0,0,0,32625
1437198304.65403199,14052,-352080618,1490435103,0,0,0,0,0,32630
1437198304.86707997,14312,-352080616,1490435099,0,0,0,0,0,32635
1437198305.18531203,14552,-352080615,1490435092,0,0,0,0,0,32638
1437198305.41303182,14812,-352080616,1490435092,0,0,0,0,0,32644
1437198305.65028000,15092,-352080617,1490435092,0,0,0,0,0,32646
1437198305.86756396,15552,-352080613,1490435091,0,0,0,0,0,32965
1437198306.22071195,15813,-352080612,1490435095,0,0,7,-4,-1,32966
1437198306.47480392,16054,-352080615,1490435103,0,0,13,-9,-2,32967
1437198306.89588785,16316,-352080621,1490435113,0,0,17,-12,-3,32969
1437198307.19009185,16557,-352080625,1490435122,0,0,20,-14,-2,32969
1437198307.52406383,16818,-352080623,1490435130,20,20,21,-16,0,32971
1437198307.83033991,17080,-352080617,1490435135,20,20,25,-17,3,32968
1437198308.10540390,17542,-352080617,1490435141,80,80,52,-12,51,34411
1437198308.34562397,17803,-352080606,1490435156,150,150,42,8,7,1650
1437198308.75380802,18044,-352080602,1490435171,130,130,13,-6,-30,4308
1437198309.11103582,18306,-352080602,1490435183,90,90,3,-25,-18,5615
1437198309.34998393,18789,-352080605,1490435189,20,20,4,-33,-23,6435
1437198309.59603596,19050,-352080609,1490435206,0,0,8,-44,0,6651
1437198309.90036798,19312,-352080609,1490435209,0,0,6,-45,1,6635
1437198310.41940784,19814,-352080618,1490435214,0,0,4,-42,1,6621
1437198310.77256799,20055,-352080627,1490435220,-20,-20,4,-40,0,6614
1437198311.18067193,20557,-352080624,1490435232,-20,-20,4,-38,0,6603
1437198311.42080784,20799,-352080631,1490435242,-30,-30,4,-33,0,6592
1437198311.66592383,21301,-352080644,1490435264,-40,-40,5,-31,-1,6582
1437198311.90508795,21562,-352080646,1490435267,-60,-60,6,-29,-1,6575
1437198312.26121998,22045,-352080643,1490435270,-80,-80,8,-28,-2,6567
1437198312.73150802,22547,-352080627,1490435276,-100,-100,10,-28,-2,6559
1437198313.10062385,22809,-352080625,1490435283,-110,-110,12,-28,-2,6554
1437198313.35862803,23090,-352080631,1490435294,-100,-100,13,-28,-1,6546
1437198313.92803192,23552,-352080634,1490435315,-120,-120,15,-29,-2,6542
1437198314.25201988,23813,-352080628,1490435321,-130,-130,16,-29,-1,6537
1437198314.53163600,24295,-352080628,1490435322,-140,-140,18,-30,-1,6533
1437198314.77248001,24556,-352080627,1490435318,-150,-150,20,-31,-1,6530
1437198315.11925197,24798,-352080624,1490435323,-160,-160,21,-33,-1,6528
1437198315.43043590,25080,-352080627,1490435324,-170,-170,23,-33,-1,6524
1437198316.01113987,25562,-352080646,1490435334,-170,-170,24,-34,0,6521
